soil_ph,fertility_ec,humidity,sunlight,soil_temp,soil_moisture,label,source,suitability_probability,suitable
5.9,439,81,200,27.7,83,Papaya,augmented_smote,0.9142,True
5.8,449,86,1800,26.6,85,Papaya,augmented_smote,0.9482,True
5.3,445,83,1870,27.0,84,Papaya,augmented_smote,0.9867,True
5.8,441,81,1800,27.5,85,Papaya,augmented_smote,0.978,True
5.3,443,86,2200,27.2,84,Papaya,augmented_smote,0.9867,True
6.3,446,81,1900,27.0,86,Papaya,augmented_smote,0.9172,True
5.8,446,83,1800,26.9,84,Papaya,augmented_smote,0.964,True
5.8,441,81,1800,27.5,86,Papaya,augmented_smote,0.968,True
6.3,442,86,2200,27.3,84,Papaya,augmented_smote,0.9825,True
5.8,447,81,1800,26.8,84,Papaya,augmented_smote,0.9997,True
6.3,441,83,1890,27.5,86,Papaya,augmented_smote,0.8941,True
5.8,448,86,1800,26.8,84,Papaya,augmented_smote,0.9997,True
6.0,435,79,1969,28.1,82,Papaya,augmented_smote,0.4672,False
5.8,446,81,1810,26.9,85,Papaya,augmented_smote,0.9763,True
6.0,436,80,1891,28.0,82,Papaya,augmented_smote,0.7304,True
5.9,439,81,1800,27.7,83,Papaya,augmented_smote,0.9498,True
5.3,437,80,1830,27.9,83,Papaya,augmented_smote,0.2875,False
5.8,445,81,1800,27.0,84,Papaya,augmented_smote,0.9997,True
5.6,453,78,1686,28.5,84,Eggplant,augmented_smote,0.9701,True
5.7,420,81,950,28.0,80,Eggplant,augmented_smote,0.6809,True
5.7,427,80,1112,28.1,81,Eggplant,augmented_smote,0.68,True
5.5,474,77,2156,28.7,86,Eggplant,augmented_smote,0.981,True
5.6,453,78,1679,28.5,84,Eggplant,augmented_smote,0.9701,True
5.7,432,80,1225,28.2,81,Eggplant,augmented_smote,0.9123,True
5.5,485,76,2400,28.9,87,Eggplant,augmented_smote,0.6151,True
5.5,485,76,2400,28.9,87,Eggplant,augmented_smote,0.6151,True
5.7,424,81,1035,28.1,80,Eggplant,augmented_smote,0.7496,True
5.6,436,80,1318,28.2,82,Eggplant,augmented_smote,0.9505,True
5.6,450,79,1624,28.4,83,Eggplant,augmented_smote,0.8053,True
5.7,420,81,950,28.0,80,Eggplant,augmented_smote,0.6809,True
5.5,485,76,2400,28.9,87,Eggplant,augmented_smote,0.6151,True
5.5,483,76,2358,28.9,87,Eggplant,augmented_smote,0.8941,True
5.6,442,79,1431,28.3,82,Eggplant,augmented_smote,0.7987,True
5.5,485,76,2400,28.9,87,Eggplant,augmented_smote,0.6151,True
5.5,471,77,2095,28.7,86,Eggplant,augmented_smote,0.9434,True
5.7,428,80,1126,28.1,81,Eggplant,augmented_smote,0.8589,True
5.7,420,81,950,28.0,80,Eggplant,augmented_smote,0.6809,True
5.5,479,76,2275,28.8,86,Eggplant,augmented_smote,0.7919,True
5.7,432,80,1216,28.2,81,Eggplant,augmented_smote,0.9189,True
5.7,420,81,950,28.0,80,Eggplant,augmented_smote,0.6809,True
5.5,478,77,2239,28.8,86,Eggplant,augmented_smote,0.955,True
5.7,432,80,1224,28.2,81,Eggplant,augmented_smote,0.9189,True
5.7,420,81,950,28.0,80,Eggplant,augmented_smote,0.6809,True
5.7,436,80,1298,28.2,82,Eggplant,augmented_smote,0.9506,True
5.7,426,81,1086,28.1,81,Eggplant,augmented_smote,0.8842,True
5.6,455,78,1721,28.5,84,Eggplant,augmented_smote,0.9708,True
5.7,420,81,950,28.0,80,Eggplant,augmented_smote,0.6809,True
5.7,426,81,1073,28.1,81,Eggplant,augmented_smote,0.8816,True
5.6,454,78,1709,28.5,84,Eggplant,augmented_smote,0.9668,True
5.5,483,76,2355,28.9,87,Eggplant,augmented_smote,0.9016,True
5.6,461,78,1860,28.6,84,Eggplant,augmented_smote,0.9253,True
5.6,442,79,1442,28.3,82,Eggplant,augmented_smote,0.8076,True
5.6,454,78,1704,28.5,84,Eggplant,augmented_smote,0.9668,True
5.7,420,81,950,28.0,80,Eggplant,augmented_smote,0.6809,True
5.6,460,78,1852,28.6,84,Eggplant,augmented_smote,0.93,True
5.5,476,77,2204,28.8,86,Eggplant,augmented_smote,0.9583,True
5.7,420,81,950,28.0,80,Eggplant,augmented_smote,0.6809,True
5.5,474,77,2145,28.7,86,Eggplant,augmented_smote,0.981,True
5.6,452,79,1672,28.4,83,Eggplant,augmented_smote,0.8203,True
5.6,456,78,1746,28.5,84,Eggplant,augmented_smote,0.9675,True
5.5,480,76,2287,28.8,86,Eggplant,augmented_smote,0.5806,False
5.5,484,76,2388,28.9,87,Eggplant,augmented_smote,0.7579,True
5.5,485,76,2400,28.9,87,Eggplant,augmented_smote,0.6151,True
5.7,436,80,1302,28.2,82,Eggplant,augmented_smote,0.9646,True
5.6,467,77,1991,28.6,85,Eggplant,augmented_smote,0.7442,True
5.5,475,77,2166,28.8,86,Eggplant,augmented_smote,0.9811,True
5.6,458,78,1795,28.5,84,Eggplant,augmented_smote,0.9468,True
5.7,420,81,950,28.0,80,Eggplant,augmented_smote,0.6809,True
5.6,446,79,1531,28.4,83,Eggplant,augmented_smote,0.7529,True
5.7,421,81,975,28.0,80,Eggplant,augmented_smote,0.7217,True
5.6,438,80,1345,28.2,82,Eggplant,augmented_smote,0.9738,True
5.6,450,79,1621,28.4,83,Eggplant,augmented_smote,0.8119,True
5.7,434,80,1263,28.2,82,Eggplant,augmented_smote,0.5536,False
5.7,428,80,1121,28.1,81,Eggplant,augmented_smote,0.8589,True
5.5,485,76,2400,28.9,87,Eggplant,augmented_smote,0.6151,True
5.5,475,77,2185,28.8,86,Eggplant,augmented_smote,0.9654,True
5.5,485,76,2400,28.9,87,Eggplant,augmented_smote,0.6151,True
5.5,483,76,2346,28.9,87,Eggplant,augmented_smote,0.8912,True
5.5,485,76,2400,28.9,87,Eggplant,augmented_smote,0.6151,True
5.6,459,78,1830,28.5,84,Eggplant,augmented_smote,0.9573,True
5.7,425,81,1052,28.1,80,Eggplant,augmented_smote,0.7441,True
5.6,438,80,1346,28.2,82,Eggplant,augmented_smote,0.9738,True
5.5,475,77,2187,28.8,86,Eggplant,augmented_smote,0.9654,True
5.6,437,80,1334,28.2,82,Eggplant,augmented_smote,0.9571,True
5.5,475,77,2166,28.8,86,Eggplant,augmented_smote,0.9811,True
5.7,425,81,1059,28.1,81,Eggplant,augmented_smote,0.81,True
5.5,485,76,2400,28.9,87,Eggplant,augmented_smote,0.6151,True
5.5,477,77,2214,28.8,86,Eggplant,augmented_smote,0.9583,True
5.7,433,80,1250,28.2,81,Eggplant,augmented_smote,0.6828,True
5.7,420,81,950,28.0,80,Eggplant,augmented_smote,0.6809,True
5.7,420,81,950,28.0,80,Eggplant,augmented_smote,0.6809,True
5.6,466,77,1979,28.6,85,Eggplant,augmented_smote,0.7442,True
5.5,473,77,2124,28.7,86,Eggplant,augmented_smote,0.9701,True
5.7,420,81,950,28.0,80,Eggplant,augmented_smote,0.6809,True
5.5,485,76,2400,28.9,87,Eggplant,augmented_smote,0.6151,True
5.6,462,78,1889,28.6,85,Eggplant,augmented_smote,0.892,True
5.7,420,81,950,28.0,80,Eggplant,augmented_smote,0.6809,True
5.5,485,76,2400,28.9,87,Eggplant,augmented_smote,0.6151,True
5.5,485,76,2400,28.9,87,Eggplant,augmented_smote,0.6151,True
5.5,481,76,2315,28.8,87,Eggplant,augmented_smote,0.7449,True
5.5,485,76,2400,28.9,87,Eggplant,augmented_smote,0.6151,True
5.6,460,78,1843,28.6,84,Eggplant,augmented_smote,0.93,True
5.6,447,79,1554,28.4,83,Eggplant,augmented_smote,0.7601,True
5.7,435,80,1275,28.2,82,Eggplant,augmented_smote,0.8,True
5.7,425,81,1054,28.1,81,Eggplant,augmented_smote,0.8255,True
5.5,485,76,2400,28.9,87,Eggplant,augmented_smote,0.6151,True
5.6,442,79,1436,28.3,82,Eggplant,augmented_smote,0.7987,True
5.5,485,76,2400,28.9,87,Eggplant,augmented_smote,0.6151,True
5.6,438,80,1349,28.2,82,Eggplant,augmented_smote,0.9705,True
5.7,420,81,950,28.0,80,Eggplant,augmented_smote,0.6809,True
5.7,436,80,1304,28.2,82,Eggplant,augmented_smote,0.9713,True
5.7,420,81,950,28.0,80,Eggplant,augmented_smote,0.6809,True
5.5,485,76,2400,28.9,87,Eggplant,augmented_smote,0.6151,True
5.6,452,79,1656,28.4,83,Eggplant,augmented_smote,0.8246,True
6.6,580,72,2000,28.6,88,Forage Grass,augmented_smote,0.9592,True
6.6,410,80,1800,27.8,86,Forage Grass,augmented_smote,0.9733,True
6.6,539,80,2000,28.0,88,Forage Grass,augmented_smote,0.98,True
6.8,408,79,1883,28.0,84,Forage Grass,augmented_smote,0.7573,True
6.6,410,76,2000,29.1,88,Forage Grass,augmented_smote,0.9767,True
6.6,580,80,1800,27.9,86,Forage Grass,augmented_smote,0.99,True
6.7,410,79,2000,28.1,85,Forage Grass,augmented_smote,0.6503,True
6.6,410,79,2000,28.1,88,Forage Grass,augmented_smote,0.9775,True
6.6,580,81,1800,27.7,88,Forage Grass,augmented_smote,1.0,True
6.6,410,79,2000,28.2,88,Forage Grass,augmented_smote,0.9976,True
6.6,410,77,2000,28.8,86,Forage Grass,augmented_smote,0.99,True
6.6,550,72,2000,28.3,88,Forage Grass,augmented_smote,0.9542,True
6.6,540,78,2000,28.5,88,Forage Grass,augmented_smote,0.99,True
6.6,410,72,2000,28.4,88,Forage Grass,augmented_smote,0.9833,True
6.6,410,78,2000,28.3,88,Forage Grass,augmented_smote,1.0,True
6.6,580,77,2670,28.8,88,Forage Grass,augmented_smote,0.9433,True
6.7,410,80,1832,27.9,85,Forage Grass,augmented_smote,0.9567,True
6.6,410,78,2000,28.4,88,Forage Grass,augmented_smote,0.9967,True
6.6,539,80,1854,28.1,88,Forage Grass,augmented_smote,0.9667,True
6.6,550,78,2000,28.4,88,Forage Grass,augmented_smote,1.0,True
6.6,580,81,1800,27.8,88,Forage Grass,augmented_smote,0.9967,True
6.6,410,81,1800,27.5,88,Forage Grass,augmented_smote,0.99,True
6.6,410,79,2000,28.3,88,Forage Grass,augmented_smote,0.9976,True
6.8,575,78,1995,28.2,86,Forage Grass,augmented_smote,0.9089,True
6.6,410,81,1800,27.7,88,Forage Grass,augmented_smote,0.99,True
6.6,566,77,2000,28.8,86,Forage Grass,augmented_smote,0.995,True
6.6,410,76,2360,29.1,88,Forage Grass,augmented_smote,0.9533,True
6.6,540,78,2000,28.4,88,Forage Grass,augmented_smote,0.99,True
6.6,410,77,2360,28.7,88,Forage Grass,augmented_smote,1.0,True
6.6,410,78,2670,28.3,85,Forage Grass,augmented_smote,0.87,True
6.6,566,77,2360,28.8,86,Forage Grass,augmented_smote,0.9867,True
6.7,580,76,2000,29.2,88,Forage Grass,augmented_smote,0.9148,True
6.6,410,76,2260,29.0,88,Forage Grass,augmented_smote,0.9867,True
6.6,575,76,2360,28.9,88,Forage Grass,augmented_smote,0.99,True
6.6,410,77,2000,28.7,86,Forage Grass,augmented_smote,0.9933,True
6.6,532,78,2260,28.5,88,Forage Grass,augmented_smote,0.8767,True
6.6,410,78,2000,28.6,85,Forage Grass,augmented_smote,0.8933,True
6.6,529,81,1800,27.6,88,Forage Grass,augmented_smote,0.9,True
6.6,539,77,2000,28.8,86,Forage Grass,augmented_smote,0.8684,True
6.6,534,78,2000,28.6,88,Forage Grass,augmented_smote,0.86,True
6.6,569,81,1800,27.7,88,Forage Grass,augmented_smote,1.0,True
6.7,410,80,1801,27.9,85,Forage Grass,augmented_smote,0.9533,True
6.8,569,78,1990,28.2,86,Forage Grass,augmented_smote,0.9089,True
6.6,566,78,2000,28.5,88,Forage Grass,augmented_smote,1.0,True
6.6,410,72,2000,28.2,88,Forage Grass,augmented_smote,0.98,True
6.6,579,78,2260,28.4,88,Forage Grass,augmented_smote,1.0,True
6.6,410,80,1800,27.8,86,Forage Grass,augmented_smote,0.9733,True
6.6,575,79,2000,28.2,88,Forage Grass,augmented_smote,0.9933,True
6.6,410,80,2000,27.9,88,Forage Grass,augmented_smote,0.9942,True
6.6,410,78,2000,28.5,88,Forage Grass,augmented_smote,1.0,True
6.6,410,87,2000,28.5,88,Forage Grass,augmented_smote,0.9833,True
6.8,409,79,1879,28.0,84,Forage Grass,augmented_smote,0.8138,True
6.6,440,81,1800,27.5,88,Forage Grass,augmented_smote,0.9067,True
6.6,410,78,2000,28.3,88,Forage Grass,augmented_smote,1.0,True
6.6,566,78,2000,28.6,88,Forage Grass,augmented_smote,0.99,True
6.8,407,79,1916,28.0,84,Forage Grass,augmented_smote,0.0516,False
6.6,410,78,2100,28.2,87,Forage Grass,augmented_smote,0.9867,True
6.6,580,79,2000,28.2,84,Forage Grass,augmented_smote,0.8767,True
6.6,550,81,1800,27.7,88,Forage Grass,augmented_smote,1.0,True
6.8,410,76,2000,29.0,88,Forage Grass,augmented_smote,0.9467,True
6.6,410,77,2000,28.6,88,Forage Grass,augmented_smote,1.0,True
6.6,550,81,1800,27.5,88,Forage Grass,augmented_smote,1.0,True
6.6,410,87,2800,28.5,88,Forage Grass,augmented_smote,0.9267,True
6.6,410,78,2800,28.4,88,Forage Grass,augmented_smote,0.8867,True
6.6,410,79,2700,28.1,86,Forage Grass,augmented_smote,0.91,True
6.6,410,78,2600,28.2,87,Forage Grass,augmented_smote,0.9667,True
6.6,410,77,2500,28.8,86,Forage Grass,augmented_smote,0.9533,True
6.6,566,76,2300,28.9,88,Forage Grass,augmented_smote,0.9933,True
6.6,410,78,2200,28.6,85,Forage Grass,augmented_smote,0.88,True
6.6,575,77,2100,28.6,88,Forage Grass,augmented_smote,0.9783,True
6.8,410,87,2500,28.5,88,Forage Grass,augmented_smote,0.9233,True
6.6,410,79,2000,28.2,86,Forage Grass,augmented_smote,0.981,True
6.6,410,77,2000,28.8,87,Forage Grass,augmented_smote,0.9933,True
6.7,410,79,1835,27.9,85,Forage Grass,augmented_smote,0.8534,True
6.6,410,78,2000,28.2,87,Forage Grass,augmented_smote,1.0,True
6.7,566,80,1826,27.9,85,Forage Grass,augmented_smote,0.9467,True
6.6,410,78,2000,28.5,88,Forage Grass,augmented_smote,1.0,True
6.6,410,79,2030,28.2,88,Forage Grass,augmented_smote,0.9967,True
6.6,410,79,2670,28.2,84,Forage Grass,augmented_smote,0.57,False
6.6,550,78,2000,28.5,88,Forage Grass,augmented_smote,1.0,True
6.6,575,87,1901,28.2,88,Forage Grass,augmented_smote,0.8867,True
6.6,410,78,2000,28.5,88,Forage Grass,augmented_smote,1.0,True
6.6,410,77,2670,28.6,88,Forage Grass,augmented_smote,0.98,True
6.7,410,76,2000,29.2,88,Forage Grass,augmented_smote,0.9356,True
6.8,566,76,2670,29.0,88,Forage Grass,augmented_smote,0.8683,True
6.6,410,80,2000,28.0,88,Forage Grass,augmented_smote,0.9908,True
6.6,410,87,2000,28.6,87,Forage Grass,augmented_smote,0.9767,True
6.6,410,77,2000,28.7,87,Forage Grass,augmented_smote,0.9967,True
6.6,550,81,1800,27.6,88,Forage Grass,augmented_smote,1.0,True
6.6,410,78,2000,28.3,88,Forage Grass,augmented_smote,1.0,True
6.6,550,87,2670,28.0,88,Forage Grass,augmented_smote,0.8179,True
6.6,575,77,2000,28.8,86,Forage Grass,augmented_smote,0.995,True
6.8,530,79,2400,27.6,92,Rice,augmented_smote,1.0,True
6.8,530,79,2400,27.9,92,Rice,augmented_smote,1.0,True
6.8,530,77,2700,28.8,92,Rice,augmented_smote,1.0,True
6.8,530,79,2400,27.6,92,Rice,augmented_smote,1.0,True
6.8,530,78,2700,28.4,92,Rice,augmented_smote,1.0,True
6.8,530,77,2644,28.7,92,Rice,augmented_smote,1.0,True
6.8,530,78,2700,28.4,92,Rice,augmented_smote,1.0,True
6.8,530,78,2700,28.4,92,Rice,augmented_smote,1.0,True
6.8,530,77,2700,28.8,92,Rice,augmented_smote,1.0,True
6.8,530,78,2400,28.4,92,Rice,augmented_smote,1.0,True
6.8,530,77,2700,28.8,92,Rice,augmented_smote,1.0,True
6.8,530,79,2400,27.5,92,Rice,augmented_smote,0.9967,True
6.8,530,79,2400,28.1,92,Rice,augmented_smote,1.0,True
6.8,530,78,2700,28.4,92,Rice,augmented_smote,1.0,True
6.8,530,78,2700,28.4,92,Rice,augmented_smote,1.0,True
6.8,541,76,2595,29.1,92,Rice,augmented_smote,0.7433,True
6.8,530,77,2700,28.8,92,Rice,augmented_smote,1.0,True
6.8,533,76,2673,29.0,92,Rice,augmented_smote,0.8433,True
6.8,530,78,2700,28.5,92,Rice,augmented_smote,1.0,True
6.8,530,78,2609,28.3,92,Rice,augmented_smote,1.0,True
6.8,530,78,2700,28.5,92,Rice,augmented_smote,1.0,True
6.8,530,78,2637,28.3,92,Rice,augmented_smote,0.9967,True
6.8,530,79,2400,27.8,92,Rice,augmented_smote,1.0,True
6.8,530,78,2700,28.4,92,Rice,augmented_smote,1.0,True
6.8,530,79,2400,27.9,92,Rice,augmented_smote,1.0,True
6.8,530,79,2400,28.1,92,Rice,augmented_smote,1.0,True
6.8,536,76,2400,28.9,94,Rice,augmented_smote,0.292,False
6.8,530,78,2400,28.3,92,Rice,augmented_smote,1.0,True
6.8,530,78,2400,28.2,92,Rice,augmented_smote,0.9967,True
6.8,530,79,2400,27.5,92,Rice,augmented_smote,0.9967,True
6.8,530,79,2400,27.6,92,Rice,augmented_smote,1.0,True
6.8,530,79,2547,28.3,92,Rice,augmented_smote,1.0,True
6.8,530,79,2400,28.1,92,Rice,augmented_smote,1.0,True
6.8,530,78,2700,28.4,92,Rice,augmented_smote,1.0,True
6.8,530,77,2700,28.8,92,Rice,augmented_smote,1.0,True
6.8,530,78,2700,28.5,92,Rice,augmented_smote,1.0,True
6.8,530,79,2400,28.0,92,Rice,augmented_smote,1.0,True
6.8,530,77,2700,28.6,92,Rice,augmented_smote,1.0,True
6.8,530,78,2400,28.6,93,Rice,augmented_smote,0.7067,True
6.8,530,79,2400,27.9,92,Rice,augmented_smote,1.0,True
6.8,530,77,2700,28.7,92,Rice,augmented_smote,1.0,True
6.8,530,79,2400,28.1,92,Rice,augmented_smote,1.0,True
6.8,530,78,2400,28.2,92,Rice,augmented_smote,0.9967,True
6.8,530,77,2400,28.5,92,Rice,augmented_smote,1.0,True
6.8,530,78,2700,28.5,92,Rice,augmented_smote,1.0,True
6.8,530,79,2400,27.6,92,Rice,augmented_smote,1.0,True
6.8,545,75,2550,29.1,93,Rice,augmented_smote,0.3866,False
6.8,530,77,2700,28.8,92,Rice,augmented_smote,1.0,True
6.8,530,76,2400,28.9,92,Rice,augmented_smote,0.9767,True
6.8,530,79,2400,28.0,92,Rice,augmented_smote,1.0,True
6.8,530,78,2700,28.4,92,Rice,augmented_smote,1.0,True
6.8,530,78,2700,28.5,92,Rice,augmented_smote,1.0,True
6.8,530,78,2700,28.4,92,Rice,augmented_smote,1.0,True
6.8,530,78,2477,28.5,92,Rice,augmented_smote,0.9967,True
6.8,530,78,2400,28.2,92,Rice,augmented_smote,0.9967,True
6.8,543,76,2404,29.0,95,Rice,augmented_smote,0.406,False
6.8,530,78,2578,28.3,92,Rice,augmented_smote,1.0,True
6.8,530,77,2700,28.8,92,Rice,augmented_smote,1.0,True
6.8,530,78,2700,28.5,92,Rice,augmented_smote,1.0,True
6.8,530,78,2700,28.4,92,Rice,augmented_smote,1.0,True
6.8,530,77,2686,28.6,92,Rice,augmented_smote,1.0,True
6.8,530,79,2400,28.0,92,Rice,augmented_smote,1.0,True
6.8,530,77,2700,28.8,92,Rice,augmented_smote,1.0,True
6.8,530,77,2700,28.6,92,Rice,augmented_smote,1.0,True
6.8,535,76,2652,29.0,92,Rice,augmented_smote,0.78,True
6.8,530,79,2400,27.8,92,Rice,augmented_smote,1.0,True
6.8,530,77,2700,28.6,92,Rice,augmented_smote,1.0,True
6.8,530,77,2700,28.7,92,Rice,augmented_smote,1.0,True
6.8,530,79,2400,28.2,92,Rice,augmented_smote,1.0,True
6.8,530,77,2700,28.8,92,Rice,augmented_smote,1.0,True
6.8,530,77,2700,28.7,92,Rice,augmented_smote,1.0,True
6.8,530,77,2700,28.8,92,Rice,augmented_smote,1.0,True
6.8,530,77,2700,28.8,92,Rice,augmented_smote,1.0,True
6.8,530,76,2400,28.9,93,Rice,augmented_smote,0.62,True
6.8,530,79,2534,28.2,92,Rice,augmented_smote,1.0,True
6.8,530,78,2400,28.4,92,Rice,augmented_smote,1.0,True
6.8,544,76,2420,29.1,95,Rice,augmented_smote,0.694,True
6.8,530,76,2400,28.9,92,Rice,augmented_smote,0.9767,True
6.8,530,77,2700,28.8,92,Rice,augmented_smote,1.0,True
6.8,530,78,2700,28.4,92,Rice,augmented_smote,1.0,True
6.8,544,76,2415,29.1,95,Rice,augmented_smote,0.5407,False
6.8,534,76,2658,29.0,92,Rice,augmented_smote,0.8567,True
6.8,530,78,2400,28.3,92,Rice,augmented_smote,1.0,True
6.8,530,79,2400,27.5,92,Rice,augmented_smote,0.9967,True
6.8,530,78,2498,28.3,92,Rice,augmented_smote,0.9967,True
6.8,530,79,2400,28.0,92,Rice,augmented_smote,1.0,True
6.8,530,78,2700,28.4,92,Rice,augmented_smote,1.0,True
6.8,530,79,2400,28.3,92,Rice,augmented_smote,1.0,True
6.8,530,79,2400,27.6,92,Rice,augmented_smote,1.0,True
6.8,550,75,2502,29.2,95,Rice,augmented_smote,0.7113,True
6.8,530,79,2400,27.7,92,Rice,augmented_smote,1.0,True
6.8,530,77,2400,28.7,92,Rice,augmented_smote,0.9967,True
6.8,409,79,1150,28.0,85,Mango,augmented_smote,0.9281,True
5.8,452,83,997,28.2,86,Mango,augmented_smote,0.7959,True
6.0,402,80,994,27.9,80,Mango,augmented_smote,0.9786,True
6.0,495,86,1076,28.4,95,Mango,augmented_smote,0.8654,True
6.1,391,76,1150,28.3,78,Mango,augmented_smote,0.8992,True
6.0,401,80,1001,27.9,80,Mango,augmented_smote,0.8978,True
6.0,400,80,1000,27.9,80,Mango,augmented_smote,0.8435,True
5.7,477,85,1057,27.6,90,Mango,augmented_smote,0.8164,True
6.0,400,80,1000,27.9,80,Mango,augmented_smote,0.8435,True
5.9,482,85,1043,28.3,92,Mango,augmented_smote,0.7845,True
5.8,451,82,1150,27.6,86,Mango,augmented_smote,0.7994,True
5.5,530,76,1150,29.4,99,Mango,augmented_smote,0.9503,True
5.8,452,83,997,28.2,86,Mango,augmented_smote,0.7959,True
5.9,497,87,1064,28.4,95,Mango,augmented_smote,0.7751,True
5.5,525,76,1150,28.8,92,Mango,augmented_smote,0.8455,True
6.3,433,81,1150,27.7,86,Mango,augmented_smote,0.9278,True
6.0,463,84,1050,28.2,90,Mango,augmented_smote,0.8981,True
5.9,426,81,1019,27.7,83,Mango,augmented_smote,0.5506,False
5.8,448,83,1034,27.6,86,Mango,augmented_smote,0.7733,True
5.8,447,83,991,28.1,85,Mango,augmented_smote,0.6183,True
6.0,507,87,1086,28.5,97,Mango,augmented_smote,0.836,True
5.8,436,82,1026,27.6,85,Mango,augmented_smote,0.7396,True
5.5,530,76,1150,29.4,99,Mango,augmented_smote,0.9503,True
5.7,469,84,1063,27.4,89,Mango,augmented_smote,0.0046,False
6.0,400,80,1000,27.9,80,Mango,augmented_smote,0.8435,True
5.8,412,81,969,28.0,80,Mango,augmented_smote,0.1826,False
6.0,412,81,1010,28.0,82,Mango,augmented_smote,0.7802,True
6.7,405,79,1150,28.0,84,Mango,augmented_smote,0.9256,True
6.0,430,82,1024,28.1,85,Mango,augmented_smote,0.8259,True
6.0,514,88,1091,28.5,98,Mango,augmented_smote,0.7183,True
6.0,485,86,1068,28.3,94,Mango,augmented_smote,0.9632,True
6.0,400,80,1000,27.9,80,Mango,augmented_smote,0.8435,True
6.0,487,86,1070,28.3,94,Mango,augmented_smote,0.9532,True
6.0,517,88,1094,28.5,99,Mango,augmented_smote,0.4979,False
5.8,479,85,1059,27.6,91,Mango,augmented_smote,0.8464,True
5.9,496,86,1075,28.0,95,Mango,augmented_smote,0.6316,True
6.0,515,88,1092,28.5,99,Mango,augmented_smote,0.7033,True
5.7,471,84,1051,27.4,89,Mango,augmented_smote,0.0036,False
5.8,410,81,975,28.0,80,Mango,augmented_smote,0.1788,False
6.6,401,78,1150,28.1,83,Mango,augmented_smote,0.9613,True
6.7,403,79,1150,28.0,83,Mango,augmented_smote,0.9743,True
6.1,505,87,1150,28.4,97,Mango,augmented_smote,0.6608,True
6.0,507,87,1086,28.4,97,Mango,augmented_smote,0.7949,True
5.5,530,76,1150,29.3,96,Mango,augmented_smote,0.8214,True
5.9,404,80,990,27.9,80,Mango,augmented_smote,0.9253,True
6.7,402,78,1150,28.1,83,Mango,augmented_smote,0.9647,True
6.0,401,80,998,27.9,80,Mango,augmented_smote,0.9318,True
5.7,447,83,1003,27.7,85,Mango,augmented_smote,0.4206,False
5.9,404,80,991,27.9,80,Mango,augmented_smote,0.9419,True
6.0,456,84,1045,28.2,89,Mango,augmented_smote,0.8504,True
5.9,420,81,1014,27.8,83,Mango,augmented_smote,0.6315,True
5.7,451,83,1012,27.6,86,Mango,augmented_smote,0.4583,False
6.0,510,88,1084,28.5,98,Mango,augmented_smote,0.333,False
5.9,492,86,1057,28.4,94,Mango,augmented_smote,0.8229,True
5.8,450,83,1036,27.5,86,Mango,augmented_smote,0.5726,False
6.0,442,83,1034,28.1,87,Mango,augmented_smote,0.8172,True
6.0,497,87,1078,28.4,96,Mango,augmented_smote,0.8698,True
6.0,517,88,1094,28.5,99,Mango,augmented_smote,0.4979,False
5.5,530,76,1150,28.5,94,Mango,augmented_smote,0.9154,True
5.8,458,83,1042,27.5,87,Mango,augmented_smote,0.5626,False
6.0,456,84,1045,28.2,89,Mango,augmented_smote,0.8504,True
6.0,423,82,1018,28.0,84,Mango,augmented_smote,0.8795,True
5.8,413,81,966,28.0,80,Mango,augmented_smote,0.1828,False
6.0,455,84,1044,28.2,89,Mango,augmented_smote,0.8296,True
6.0,423,82,1018,28.0,84,Mango,augmented_smote,0.8795,True
5.9,427,80,1150,27.9,83,Mango,augmented_smote,0.6596,True
5.8,442,82,1030,27.6,85,Mango,augmented_smote,0.7081,True
6.0,517,88,1094,28.5,99,Mango,augmented_smote,0.4979,False
6.0,415,81,1012,28.0,82,Mango,augmented_smote,0.7823,True
5.8,444,83,1031,27.6,86,Mango,augmented_smote,0.7779,True
5.8,491,86,1069,27.9,93,Mango,augmented_smote,0.7851,True
6.0,502,87,1072,28.4,96,Mango,augmented_smote,0.8632,True
5.9,418,81,1013,27.8,82,Mango,augmented_smote,0.6019,True
6.1,395,78,1150,28.1,79,Mango,augmented_smote,0.8997,True
6.0,517,88,1094,28.5,99,Mango,augmented_smote,0.4979,False
5.7,429,82,963,28.0,82,Mango,augmented_smote,0.5401,False
6.1,400,80,1070,27.9,80,Mango,augmented_smote,0.9126,True
5.8,438,82,977,28.1,84,Mango,augmented_smote,0.3437,False
5.8,412,81,969,28.0,80,Mango,augmented_smote,0.1826,False
6.0,423,82,1019,28.0,84,Mango,augmented_smote,0.8795,True
6.3,444,76,1150,28.3,87,Mango,augmented_smote,0.9102,True
5.5,530,80,1150,28.8,99,Mango,augmented_smote,0.9082,True
6.0,517,88,1094,28.5,99,Mango,augmented_smote,0.4979,False
5.7,472,84,1052,27.5,90,Mango,augmented_smote,0.7935,True
6.0,473,85,1058,28.3,92,Mango,augmented_smote,0.9021,True
5.7,475,84,1055,27.5,90,Mango,augmented_smote,0.8198,True
6.0,463,84,1050,28.2,90,Mango,augmented_smote,0.8981,True
5.7,462,84,1044,27.5,88,Mango,augmented_smote,0.5901,False
6.3,436,81,1150,27.7,86,Mango,augmented_smote,0.9175,True
6.0,402,80,995,27.9,80,Mango,augmented_smote,0.9786,True
6.4,467,84,1150,28.3,92,Mango,augmented_smote,0.7104,True
