soil_ph,fertility_ec,humidity,sunlight,soil_temp,soil_moisture,label
7.21,580.8,72.2,2910.3,29.05,92.6,Rice
6.69,545.2,72.2,2641.0,29.17,87.5,Rice
7.11,575.4,72.4,2339.4,29.37,92.3,Rice
6.82,553.6,75.6,2692.9,29.52,101.2,Rice
7.04,554.2,74.3,2700.6,29.58,91.4,Rice
7.0,541.5,77.0,2430.2,29.72,101.1,Rice
7.12,578.4,78.3,2478.3,29.62,101.7,Rice
6.56,604.6,73.3,2000.0,29.18,87.5,Rice
6.96,532.2,76.6,2582.6,29.11,99.5,Rice
7.04,538.9,77.8,2010.0,28.39,102.5,Rice
6.73,602.6,75.7,2697.5,29.3,90.1,Rice
6.46,492.2,73.1,2691.4,29.82,96.1,Rice
6.55,560.1,75.2,2888.1,29.15,94.4,Rice
6.81,551.9,70.5,2728.6,29.17,87.5,Rice
6.79,550.8,74.5,2145.0,29.0,94.2,Rice
6.89,587.4,73.3,2100.9,29.11,88.4,Rice
6.83,610.9,76.2,2305.4,28.65,96.1,Rice
6.75,558.2,76.1,2867.8,29.84,96.5,Rice
6.72,549.3,76.3,2309.3,29.12,95.3,Rice
6.98,519.8,73.2,2454.6,28.84,96.0,Rice
7.16,521.3,75.4,2367.4,29.48,99.3,Rice
6.95,532.9,75.9,2859.2,29.76,92.5,Rice
6.66,569.1,74.7,2834.1,28.99,87.5,Rice
6.6,511.8,72.3,2664.2,29.24,94.5,Rice
7.07,557.3,72.4,2781.8,30.17,90.0,Rice
6.87,537.3,72.5,2874.2,29.51,90.2,Rice
6.47,569.5,77.0,2200.8,29.84,98.7,Rice
7.02,467.5,74.9,2207.6,28.46,93.9,Rice
7.11,572.7,70.4,2195.5,29.53,87.5,Rice
6.92,520.9,79.7,2950.2,29.62,102.5,Rice
6.86,555.6,75.7,2313.2,29.28,93.4,Rice
6.61,552.9,73.8,2658.6,29.11,91.8,Rice
6.57,532.3,75.7,2802.2,29.46,94.2,Rice
7.11,589.4,74.3,2219.7,28.93,92.5,Rice
6.87,595.9,75.2,2295.6,29.48,94.4,Rice
6.62,557.6,74.4,2157.2,28.73,96.1,Rice
6.62,540.9,74.3,2211.8,29.04,97.4,Rice
6.79,528.6,73.6,2488.8,28.85,93.3,Rice
7.04,565.2,78.1,2510.8,28.83,96.1,Rice
6.85,610.3,76.8,2081.1,28.64,100.7,Rice
6.65,578.4,75.1,2960.8,29.25,100.7,Rice
6.95,517.7,74.5,2522.9,29.63,99.0,Rice
6.87,586.0,75.8,2889.7,29.63,101.0,Rice
6.9,602.0,69.4,2180.5,29.11,87.5,Rice
6.91,565.8,74.6,2633.4,28.13,97.8,Rice
6.92,574.8,73.3,2443.2,29.77,90.7,Rice
6.64,594.6,73.5,2408.7,29.63,87.5,Rice
4.51,376.3,71.0,15310.5,34.74,106.0,Kamoteng Baging
4.49,339.0,69.3,15989.0,33.9,97.7,Kamoteng Baging
4.07,361.0,67.0,18306.3,35.22,96.2,Kamoteng Baging
4.29,339.7,70.9,15454.3,34.56,91.5,Kamoteng Baging
4.46,394.0,67.6,14355.5,34.2,92.7,Kamoteng Baging
4.37,359.0,70.3,13493.4,34.04,99.0,Kamoteng Baging
4.42,366.9,66.9,14330.9,34.34,94.2,Kamoteng Baging
4.68,338.9,73.6,15334.6,34.28,106.5,Kamoteng Baging
4.52,368.7,70.8,14876.7,34.53,98.4,Kamoteng Baging
4.42,340.8,73.4,13997.6,34.47,99.4,Kamoteng Baging
4.42,373.5,69.8,16589.0,35.5,96.9,Kamoteng Baging
4.73,357.1,68.8,16665.1,34.27,96.5,Kamoteng Baging
4.65,373.2,67.8,18887.8,34.72,95.3,Kamoteng Baging
4.33,360.1,73.7,15041.6,34.3,106.5,Kamoteng Baging
4.35,329.1,65.6,13842.0,33.53,91.5,Kamoteng Baging
4.77,406.8,73.8,15665.6,35.36,104.0,Kamoteng Baging
4.4,337.4,70.3,13653.5,33.87,102.8,Kamoteng Baging
4.61,331.7,71.6,16314.3,34.76,101.2,Kamoteng Baging
4.35,344.2,68.3,13873.8,34.84,91.5,Kamoteng Baging
4.14,386.3,73.2,17087.5,35.09,106.1,Kamoteng Baging
4.3,346.0,75.4,16959.4,34.75,106.5,Kamoteng Baging
4.38,343.7,74.7,17353.0,35.14,106.5,Kamoteng Baging
4.46,335.8,73.5,16727.7,34.55,106.5,Kamoteng Baging
4.16,332.1,72.9,17073.5,34.25,106.5,Kamoteng Baging
4.65,354.9,67.6,16274.5,34.9,92.5,Kamoteng Baging
4.33,340.4,70.1,15443.6,34.65,97.5,Kamoteng Baging
4.58,367.9,71.2,15556.2,34.58,98.2,Kamoteng Baging
4.11,366.1,71.8,18483.8,34.48,103.5,Kamoteng Baging
4.65,390.2,69.4,12671.2,33.91,103.8,Kamoteng Baging
4.39,354.1,70.5,16863.7,34.51,99.2,Kamoteng Baging
4.05,355.5,72.4,14991.7,34.73,105.6,Kamoteng Baging
4.81,387.0,66.2,18179.3,34.69,91.5,Kamoteng Baging
4.37,380.2,72.4,13671.8,33.57,105.7,Kamoteng Baging
4.56,354.9,69.1,16537.6,34.11,100.7,Kamoteng Baging
4.73,371.9,69.9,16250.7,34.59,99.0,Kamoteng Baging
4.11,384.8,68.2,15969.1,34.65,94.9,Kamoteng Baging
4.57,397.7,72.0,18710.4,35.32,105.5,Kamoteng Baging
4.37,356.1,75.3,15457.1,34.97,106.5,Kamoteng Baging
4.69,384.4,73.0,17045.0,34.67,102.6,Kamoteng Baging
4.5,347.9,69.9,16110.2,34.8,97.6,Kamoteng Baging
4.84,369.5,72.3,13970.1,34.15,106.5,Kamoteng Baging
4.22,336.4,69.7,13946.5,33.61,97.0,Kamoteng Baging
4.29,360.0,68.3,15797.9,34.56,91.5,Kamoteng Baging
4.7,317.7,68.9,17933.6,34.94,102.6,Kamoteng Baging
4.58,359.3,68.6,13771.8,34.44,97.7,Kamoteng Baging
4.3,349.6,69.6,15825.4,34.33,96.6,Kamoteng Baging
4.47,393.9,71.2,18404.7,35.2,101.2,Kamoteng Baging
4.51,378.4,69.8,13700.2,34.07,99.6,Kamoteng Baging
4.71,353.0,69.5,15212.3,34.34,95.1,Kamoteng Baging
4.62,346.9,72.1,17379.8,34.77,100.9,Kamoteng Baging
4.54,377.0,68.5,15445.5,34.45,100.5,Kamoteng Baging
4.12,372.8,64.8,13366.6,34.16,91.5,Kamoteng Baging
4.5,351.3,68.9,14432.5,34.44,97.9,Kamoteng Baging
4.33,355.7,67.6,19006.8,34.95,94.2,Kamoteng Baging
4.44,313.5,71.2,16722.6,34.56,98.8,Kamoteng Baging
4.14,402.8,70.9,12671.2,34.11,99.5,Kamoteng Baging
4.75,354.3,69.1,16601.4,34.62,96.4,Kamoteng Baging
4.29,340.6,70.2,13398.4,34.26,95.4,Kamoteng Baging
4.43,361.9,73.6,16502.3,33.89,106.5,Kamoteng Baging
4.73,313.5,68.0,14248.5,34.66,95.6,Kamoteng Baging
4.54,364.6,71.2,14228.9,34.22,104.2,Kamoteng Baging
4.7,342.8,67.3,13304.0,34.04,92.8,Kamoteng Baging
4.54,384.2,70.0,14852.2,34.46,98.3,Kamoteng Baging
4.42,350.4,73.1,17318.7,35.02,104.4,Kamoteng Baging
4.67,370.9,72.4,12671.2,34.29,104.2,Kamoteng Baging
4.46,321.5,69.4,15001.5,34.87,101.0,Kamoteng Baging
4.46,397.2,68.6,13696.3,33.93,98.7,Kamoteng Baging
4.67,322.1,70.5,16302.8,36.1,103.9,Kamoteng Baging
4.63,395.1,71.1,16791.8,34.63,100.6,Kamoteng Baging
4.48,348.0,73.2,15405.3,35.16,106.5,Kamoteng Baging
4.41,345.0,69.4,16267.4,34.56,101.4,Kamoteng Baging
4.73,342.9,72.0,14983.5,34.75,96.6,Kamoteng Baging
4.54,351.0,71.3,15886.7,34.92,102.1,Kamoteng Baging
4.72,369.1,68.4,17200.2,34.73,93.9,Kamoteng Baging
4.3,377.5,70.7,15754.7,34.43,102.4,Kamoteng Baging
4.51,365.8,68.2,19006.8,34.94,91.8,Kamoteng Baging
4.51,335.5,73.2,16916.4,34.17,100.4,Kamoteng Baging
4.56,368.2,74.1,15175.2,34.32,105.1,Kamoteng Baging
4.69,343.7,72.6,18040.7,35.52,106.5,Kamoteng Baging
4.81,366.4,74.9,17687.0,34.4,104.0,Kamoteng Baging
4.43,382.0,68.1,15674.3,35.1,91.5,Kamoteng Baging
4.59,348.8,72.3,14598.6,34.4,104.8,Kamoteng Baging
4.33,317.2,70.5,16222.0,35.15,102.9,Kamoteng Baging
4.61,351.7,72.3,15753.1,34.99,105.0,Kamoteng Baging
4.37,356.6,62.5,16360.3,33.37,91.5,Kamoteng Baging
4.65,376.9,71.0,15247.4,34.9,105.6,Kamoteng Baging
4.52,377.1,65.0,18377.6,34.84,91.5,Kamoteng Baging
4.41,348.7,68.5,17440.9,35.17,95.8,Kamoteng Baging
4.69,394.3,64.9,16879.6,35.3,91.5,Kamoteng Baging
4.69,363.7,71.7,17344.7,34.32,101.1,Kamoteng Baging
4.27,360.0,68.9,16756.2,34.42,95.5,Kamoteng Baging
4.59,372.3,69.2,16728.9,34.88,92.1,Kamoteng Baging
4.53,363.8,69.9,16200.4,34.83,103.5,Kamoteng Baging
4.48,334.5,70.7,16395.2,34.33,97.5,Kamoteng Baging
4.58,327.7,70.4,15964.5,33.62,100.5,Kamoteng Baging
4.45,352.5,70.2,15922.8,34.21,103.5,Kamoteng Baging
4.39,412.9,72.5,18214.8,35.28,105.9,Kamoteng Baging
4.73,354.0,73.5,19006.8,33.83,106.2,Kamoteng Baging
4.35,333.4,68.5,15093.2,33.97,97.9,Kamoteng Baging
6.48,406.8,80.4,2252.8,28.16,83.9,Katuray
6.0,415.7,79.1,2143.5,28.18,90.5,Katuray
6.21,377.5,76.9,2467.5,29.23,82.9,Katuray
6.02,404.9,75.6,2640.0,28.94,79.8,Katuray
6.18,442.5,78.2,2447.2,28.85,82.1,Katuray
5.99,424.1,73.0,1981.9,27.95,75.5,Katuray
6.28,421.3,77.3,1852.2,28.19,84.6,Katuray
6.11,401.7,79.1,2091.5,28.83,84.9,Katuray
6.08,390.3,78.5,2049.0,28.46,87.3,Katuray
6.14,405.0,73.9,1915.6,28.07,77.0,Katuray
6.26,375.8,78.9,2322.6,28.72,84.0,Katuray
6.36,410.2,80.9,2026.2,28.32,86.3,Katuray
6.1,355.4,81.0,2113.4,27.61,85.7,Katuray
5.9,449.7,77.2,2640.0,28.25,84.1,Katuray
5.7,438.2,74.0,1872.1,27.82,82.4,Katuray
6.22,367.4,79.3,2281.0,28.5,87.2,Katuray
6.36,386.1,78.0,1873.1,28.13,83.5,Katuray
6.32,442.5,76.8,2424.7,28.57,75.5,Katuray
5.73,386.9,80.1,2477.2,28.64,84.4,Katuray
6.31,398.8,73.2,2383.5,28.43,75.5,Katuray
6.21,353.4,76.4,2297.6,28.55,78.4,Katuray
6.09,384.5,78.7,1984.5,27.85,84.7,Katuray
5.89,404.9,76.0,2525.8,29.0,81.0,Katuray
6.09,435.3,78.7,2253.8,27.77,80.5,Katuray
6.21,421.6,73.1,1760.0,27.67,75.5,Katuray
6.07,355.1,75.6,2276.2,28.49,80.5,Katuray
6.02,407.5,78.2,1783.6,28.2,84.2,Katuray
6.03,427.4,81.3,2169.5,28.43,89.0,Katuray
5.7,416.1,79.1,2515.3,28.52,87.0,Katuray
5.93,422.4,78.5,2595.1,29.02,83.5,Katuray
6.04,395.9,81.2,2366.5,28.41,87.5,Katuray
6.39,442.4,78.1,2271.3,28.47,87.2,Katuray
6.47,391.3,77.2,2309.2,27.92,76.3,Katuray
6.12,427.3,75.9,2169.9,28.04,78.1,Katuray
6.19,393.0,78.5,2313.6,28.02,84.2,Katuray
6.11,419.7,79.8,1922.7,28.19,88.0,Katuray
6.23,415.9,74.2,2377.9,29.25,78.6,Katuray
6.35,350.7,79.5,2279.4,28.39,85.4,Katuray
5.86,440.8,79.8,2065.1,27.52,88.8,Katuray
6.51,408.4,79.8,1829.3,28.21,83.7,Katuray
6.47,411.6,78.2,2048.2,28.59,85.6,Katuray
6.27,421.5,79.9,2133.3,28.14,83.6,Katuray
6.04,424.2,75.5,1994.6,28.0,76.3,Katuray
6.22,423.6,73.1,2640.0,29.0,76.2,Katuray
5.85,380.3,78.0,1884.8,27.27,80.4,Katuray
6.03,395.5,81.4,2531.0,28.63,90.5,Katuray
6.26,405.4,79.4,2048.8,27.2,85.5,Katuray
6.25,413.3,74.0,1760.0,28.28,83.3,Katuray
6.11,413.8,79.9,2001.3,28.25,84.4,Katuray
6.36,369.0,78.0,2122.8,28.63,81.0,Katuray
6.41,404.0,78.1,1895.1,28.67,81.0,Katuray
6.32,399.0,78.4,2284.4,28.31,82.0,Katuray
6.15,433.0,79.3,2181.6,28.96,86.8,Katuray
6.14,413.8,76.4,2189.3,28.51,76.4,Katuray
6.05,424.1,76.8,1965.2,27.8,80.3,Katuray
6.24,395.7,78.8,2413.8,28.23,87.0,Katuray
6.17,445.6,74.9,1924.6,27.71,76.1,Katuray
5.86,383.9,76.2,1811.0,28.59,77.3,Katuray
6.4,413.7,78.2,2433.3,28.41,87.2,Katuray
6.23,361.4,77.8,2357.1,28.71,82.4,Katuray
6.0,423.6,78.7,2048.9,28.09,83.3,Katuray
6.58,439.9,77.3,2086.2,27.71,83.7,Katuray
6.18,417.7,76.2,2319.1,28.66,81.6,Katuray
6.18,413.8,76.8,1760.0,27.96,82.1,Katuray
5.92,403.4,75.6,2004.7,27.84,81.5,Katuray
6.44,396.5,78.1,1782.9,27.9,85.7,Katuray
6.06,411.3,81.6,2491.2,27.99,90.5,Katuray
6.36,435.0,76.1,1991.1,27.76,79.8,Katuray
5.97,390.9,76.1,1949.7,28.92,75.5,Katuray
6.39,405.4,80.2,2196.7,28.47,87.7,Katuray
6.14,382.2,74.4,1915.9,28.91,77.6,Katuray
5.9,394.8,77.2,2178.7,29.2,78.8,Katuray
6.31,357.2,74.4,2086.8,27.82,78.6,Katuray
6.17,396.7,78.0,2301.0,28.68,85.3,Katuray
6.11,396.8,81.0,2087.7,27.63,88.1,Katuray
6.6,413.9,80.2,1760.0,27.6,85.6,Katuray
5.9,430.3,79.9,2474.8,28.08,84.8,Katuray
6.42,381.2,74.2,2243.6,27.99,78.1,Katuray
6.0,421.5,81.7,2538.2,28.61,89.0,Katuray
6.24,448.7,78.0,1932.2,28.06,85.0,Katuray
5.77,408.4,75.9,2156.4,28.08,78.3,Katuray
6.29,431.4,77.3,2307.7,28.63,76.8,Katuray
6.26,415.8,79.5,2640.0,28.43,89.5,Katuray
6.11,358.6,74.6,2421.1,28.89,75.5,Katuray
6.23,410.1,79.1,2600.1,28.44,81.2,Katuray
6.34,393.2,72.2,1972.2,28.85,75.5,Katuray
6.23,423.7,80.8,2583.3,28.23,90.1,Katuray
6.05,365.5,75.1,2116.6,28.36,76.5,Katuray
6.1,411.9,73.0,1949.2,28.17,75.5,Katuray
6.11,387.0,77.9,1949.3,28.17,79.4,Katuray
6.08,408.2,81.4,2225.5,28.65,88.5,Katuray
6.16,402.9,79.0,2009.3,28.13,85.5,Katuray
6.0,405.1,77.6,1760.0,28.1,80.2,Katuray
5.93,387.1,78.8,2034.6,27.76,79.3,Katuray
6.06,453.9,75.6,2457.7,29.2,78.2,Katuray
6.17,432.9,80.0,2364.5,28.41,84.7,Katuray
6.05,386.9,79.5,1760.0,28.13,85.1,Katuray
6.48,391.2,80.2,2137.7,28.99,90.5,Katuray
6.37,378.3,77.4,1937.1,28.14,82.3,Katuray
5.94,462.1,83.1,1056.3,27.86,83.8,Kulo
5.61,511.3,81.7,1031.4,26.86,89.4,Kulo
5.64,448.1,86.7,1217.4,28.53,96.5,Kulo
5.7,472.0,83.3,963.4,27.04,91.1,Kulo
5.88,461.3,90.0,950.3,27.12,96.5,Kulo
5.39,472.2,85.2,1223.0,27.82,88.8,Kulo
5.74,467.8,84.4,1133.6,26.68,90.5,Kulo
5.6,496.2,82.4,1221.7,28.31,85.0,Kulo
5.93,445.6,82.0,1222.0,27.76,88.0,Kulo
5.32,461.6,84.0,1102.7,27.61,86.2,Kulo
5.5,437.3,86.2,957.0,26.94,92.4,Kulo
5.84,420.3,87.2,1082.5,27.71,96.5,Kulo
5.58,455.0,84.2,908.2,27.15,91.2,Kulo
5.91,456.6,82.3,1056.5,27.37,83.4,Kulo
5.49,450.5,79.9,1063.5,27.64,86.0,Kulo
5.52,495.3,84.3,903.9,26.75,89.9,Kulo
5.6,430.0,82.8,967.5,27.07,88.0,Kulo
5.44,516.6,86.8,1027.5,27.59,90.3,Kulo
5.7,407.5,89.0,902.5,27.38,96.5,Kulo
5.63,492.7,83.2,962.9,26.8,91.1,Kulo
5.91,435.5,82.5,1260.0,27.12,86.9,Kulo
5.52,454.6,82.6,1042.9,27.15,85.3,Kulo
5.99,500.4,85.2,963.6,27.19,92.7,Kulo
6.02,480.6,84.0,1187.2,27.36,87.4,Kulo
5.68,530.7,81.7,1260.0,27.96,81.5,Kulo
5.35,526.4,81.7,1260.0,27.42,81.5,Kulo
5.58,440.5,81.0,1260.0,27.98,82.3,Kulo
5.86,471.4,81.4,1121.1,27.53,83.4,Kulo
5.74,461.5,82.9,951.3,26.75,86.7,Kulo
5.62,454.6,83.0,1051.7,28.34,88.6,Kulo
5.7,455.7,83.4,1049.2,27.85,88.3,Kulo
5.59,461.0,80.4,1008.6,27.53,81.5,Kulo
5.73,507.3,85.0,1065.2,27.01,91.5,Kulo
5.93,453.5,84.1,968.5,27.65,95.9,Kulo
5.74,468.9,81.4,1014.8,27.36,82.7,Kulo
5.45,484.8,84.9,899.4,27.26,89.7,Kulo
5.89,444.3,81.0,880.7,27.15,86.0,Kulo
5.69,473.9,84.0,995.0,27.05,84.9,Kulo
5.66,484.1,87.4,1090.4,27.56,95.1,Kulo
5.81,456.0,85.8,1172.8,27.09,94.5,Kulo
5.48,447.3,82.1,995.5,27.59,87.9,Kulo
5.68,491.1,83.2,903.4,27.26,87.0,Kulo
5.57,492.4,81.6,966.6,27.28,91.2,Kulo
5.52,444.9,85.6,1043.5,27.88,89.0,Kulo
5.61,456.2,82.4,1165.9,28.16,82.0,Kulo
5.42,410.5,87.0,1074.7,27.43,95.5,Kulo
5.86,469.6,81.8,1029.7,28.49,87.2,Kulo
5.99,527.8,87.6,1010.1,27.42,96.5,Kulo
5.85,519.1,83.6,1055.7,27.15,87.1,Kulo
5.67,428.3,85.8,1148.4,26.88,91.5,Kulo
5.57,514.5,84.5,1096.0,27.07,90.8,Kulo
5.94,474.7,82.8,868.7,26.67,86.4,Kulo
5.95,468.5,81.0,1055.7,27.83,83.4,Kulo
5.94,483.1,83.6,1067.5,26.88,86.3,Kulo
6.05,464.6,84.2,1064.2,27.45,90.2,Kulo
5.72,439.7,83.3,1064.7,27.36,94.2,Kulo
5.99,477.7,79.3,1029.2,27.4,86.8,Kulo
5.82,524.3,82.1,974.5,27.05,81.6,Kulo
5.75,442.8,86.1,1027.1,26.99,93.5,Kulo
5.71,495.4,85.0,860.9,26.25,87.3,Kulo
5.49,446.0,86.6,998.9,27.34,91.2,Kulo
5.74,460.8,83.4,1085.8,28.28,89.9,Kulo
5.22,449.5,79.4,892.7,26.18,81.9,Kulo
5.72,428.6,84.5,1052.3,27.49,90.3,Kulo
5.66,446.0,86.1,1018.2,27.56,95.9,Kulo
5.87,439.4,85.5,1233.6,27.7,95.5,Kulo
5.94,476.5,83.2,993.8,27.16,89.0,Kulo
5.59,447.8,88.3,1084.3,27.11,94.2,Kulo
5.76,491.1,82.8,948.2,27.14,91.3,Kulo
5.99,509.9,81.2,1093.5,27.78,81.6,Kulo
5.55,489.4,84.7,1183.6,27.7,95.0,Kulo
5.8,493.3,84.5,1055.9,26.71,88.5,Kulo
5.51,514.9,83.4,863.3,27.31,84.4,Kulo
5.58,484.2,82.8,1090.8,27.92,91.4,Kulo
6.07,488.1,87.4,1007.6,27.49,94.3,Kulo
5.73,482.9,88.1,1058.9,27.85,91.6,Kulo
5.47,532.3,87.5,931.9,26.64,91.1,Kulo
5.34,473.8,83.1,862.9,27.14,83.2,Kulo
5.61,473.6,86.0,877.3,27.34,96.1,Kulo
6.2,516.5,86.8,840.0,26.45,96.5,Kulo
5.47,480.4,79.2,840.0,26.69,81.5,Kulo
5.62,483.8,86.0,977.6,27.23,96.5,Kulo
5.78,439.1,79.7,1012.2,27.43,83.4,Kulo
5.72,498.5,86.0,1260.0,28.02,89.4,Kulo
5.79,468.0,87.1,975.0,26.63,95.9,Kulo
6.05,479.8,85.0,1064.0,27.31,90.6,Kulo
5.83,473.6,83.0,1062.0,27.89,88.6,Kulo
5.78,476.4,80.8,899.9,27.5,83.2,Kulo
6.0,464.3,84.7,847.7,27.46,89.3,Kulo
5.63,454.4,79.5,929.3,27.17,81.5,Kulo
5.41,453.7,82.2,1191.0,27.24,84.5,Kulo
5.55,405.4,85.2,942.6,27.32,91.1,Kulo
5.92,458.3,89.0,1165.9,27.58,96.5,Kulo
5.69,504.7,85.0,1031.2,27.55,90.9,Kulo
5.85,469.8,84.8,1024.8,27.35,85.1,Kulo
5.64,539.6,81.9,1020.1,27.11,87.2,Kulo
5.82,451.9,80.6,976.3,27.19,81.5,Kulo
5.72,474.6,82.5,1127.2,27.51,81.5,Kulo
5.71,463.3,81.5,1134.2,28.02,89.6,Kulo
5.66,407.1,80.6,857.8,27.71,85.2,Lipote
5.69,450.4,83.7,927.8,28.61,83.3,Lipote
6.14,417.4,79.5,923.7,28.5,75.0,Lipote
5.95,431.3,81.4,792.4,28.22,83.1,Lipote
5.46,407.3,80.6,1071.7,27.76,81.0,Lipote
5.59,362.1,84.0,780.1,27.71,85.8,Lipote
5.77,408.8,82.5,1111.0,28.36,85.1,Lipote
5.48,461.3,79.6,881.2,28.01,73.0,Lipote
5.75,454.7,82.9,1140.0,28.27,81.4,Lipote
5.77,428.0,84.7,1020.1,28.96,86.0,Lipote
5.53,411.9,83.9,1045.3,28.19,87.5,Lipote
5.56,436.9,81.8,784.8,27.93,75.2,Lipote
5.87,418.4,78.2,815.9,28.44,78.8,Lipote
5.32,421.9,79.8,990.9,28.42,76.0,Lipote
5.56,414.8,77.0,958.0,27.57,73.2,Lipote
5.68,441.7,79.7,948.0,28.12,80.0,Lipote
5.9,455.6,82.1,882.6,28.25,81.2,Lipote
5.68,420.0,83.0,991.8,27.73,86.6,Lipote
5.92,427.9,81.5,794.7,27.79,77.5,Lipote
5.94,416.6,78.1,893.9,27.94,76.1,Lipote
5.68,444.3,80.9,942.3,28.33,78.1,Lipote
5.64,386.6,86.3,1013.9,28.06,87.5,Lipote
5.71,399.2,78.7,851.0,27.67,75.5,Lipote
5.41,386.1,78.7,1112.8,28.02,74.6,Lipote
5.8,397.5,79.7,1022.1,27.7,80.2,Lipote
5.82,471.1,80.7,882.5,28.18,79.5,Lipote
5.41,468.4,85.0,873.4,27.77,78.7,Lipote
5.75,412.5,75.5,979.9,27.88,72.5,Lipote
5.57,424.3,81.5,849.3,27.92,81.4,Lipote
6.03,433.9,85.2,881.2,27.46,87.5,Lipote
5.59,422.0,81.3,992.2,28.08,82.7,Lipote
5.81,445.0,82.2,938.1,28.08,80.0,Lipote
5.64,430.9,80.6,855.2,27.53,76.4,Lipote
5.42,410.2,81.4,924.1,27.64,83.3,Lipote
5.73,421.3,81.7,959.1,27.99,83.2,Lipote
6.06,423.2,79.3,1041.5,28.16,72.5,Lipote
5.56,357.0,79.8,796.5,27.49,77.1,Lipote
5.28,466.6,88.1,903.6,28.06,87.5,Lipote
5.93,472.8,76.0,1022.9,28.25,73.4,Lipote
5.67,418.8,76.6,1041.4,27.85,74.0,Lipote
5.61,402.3,77.5,1016.5,28.9,72.5,Lipote
5.24,391.6,84.2,828.0,27.8,86.0,Lipote
5.79,375.6,78.4,895.8,27.35,76.6,Lipote
5.89,425.8,77.9,1139.9,27.94,78.2,Lipote
5.66,462.0,83.8,818.7,28.15,81.1,Lipote
5.8,475.7,84.3,830.2,28.12,82.2,Lipote
5.81,441.7,78.4,985.1,27.9,75.6,Lipote
5.51,416.8,84.3,905.1,28.15,85.2,Lipote
5.95,436.3,75.4,811.8,27.21,72.5,Lipote
5.56,415.2,81.2,985.4,28.5,78.3,Lipote
5.6,389.7,78.7,855.7,27.73,72.5,Lipote
5.88,442.4,81.5,950.9,28.58,80.9,Lipote
5.39,402.9,83.1,1021.6,27.69,81.1,Lipote
5.89,404.1,80.0,963.8,28.13,79.6,Lipote
5.52,370.6,82.0,966.5,28.02,79.9,Lipote
6.03,435.9,80.8,982.8,28.25,84.0,Lipote
5.76,459.5,83.8,967.7,28.24,83.6,Lipote
5.77,481.4,81.5,1094.9,28.01,83.3,Lipote
5.48,391.1,80.2,1013.2,27.98,87.1,Lipote
5.76,441.9,81.8,965.8,28.64,86.7,Lipote
5.92,422.0,80.6,1009.9,27.48,79.7,Lipote
5.73,425.3,83.0,1088.2,28.12,79.7,Lipote
5.78,390.0,80.0,979.6,27.77,76.4,Lipote
5.27,422.3,79.8,917.3,28.23,79.8,Lipote
5.69,386.3,79.2,1014.7,28.35,76.1,Lipote
5.76,415.2,78.8,901.9,27.77,76.3,Lipote
5.9,426.5,82.3,953.8,27.64,83.3,Lipote
5.51,421.1,83.8,993.8,28.11,82.9,Lipote
5.62,406.4,81.8,760.0,27.64,78.4,Lipote
5.84,433.7,76.8,784.3,28.23,72.5,Lipote
5.59,399.1,81.2,889.5,27.95,77.8,Lipote
5.36,392.3,79.3,821.5,27.94,79.9,Lipote
5.37,414.6,81.5,892.6,28.14,81.0,Lipote
5.57,406.9,79.3,864.3,27.59,80.2,Lipote
5.77,411.9,82.7,1028.9,27.97,82.0,Lipote
5.41,445.8,81.8,1015.4,28.4,78.9,Lipote
5.81,435.2,85.1,760.0,26.87,87.5,Lipote
5.79,404.6,83.8,762.2,27.77,81.7,Lipote
5.89,450.1,81.3,949.1,28.64,77.2,Lipote
5.72,413.0,79.6,928.9,28.12,79.2,Lipote
5.84,422.8,82.0,941.5,28.31,87.3,Lipote
5.71,434.4,79.2,897.2,27.51,79.8,Lipote
6.01,393.1,84.0,1126.6,29.1,84.7,Lipote
6.2,415.8,82.2,935.0,27.88,81.9,Lipote
5.37,423.6,77.2,857.7,27.73,75.3,Lipote
5.51,420.0,77.8,862.0,28.48,79.2,Lipote
5.45,395.8,78.7,997.4,28.28,76.3,Lipote
5.49,426.2,79.7,927.4,28.18,78.0,Lipote
5.46,405.3,82.4,900.3,28.22,84.1,Lipote
5.68,419.2,83.9,1029.6,27.92,82.5,Lipote
5.71,412.2,82.1,859.1,28.39,84.8,Lipote
5.36,411.8,80.8,1013.5,28.06,76.8,Lipote
5.68,393.6,79.2,994.7,27.9,76.1,Lipote
5.57,468.8,82.7,1094.5,29.02,80.8,Lipote
5.81,461.0,86.6,861.3,27.12,87.5,Lipote
5.44,388.2,82.4,1036.7,27.42,79.0,Lipote
5.46,441.5,83.3,1033.8,28.45,87.1,Lipote
5.2,407.2,82.6,993.5,29.19,83.8,Lipote
6.02,387.6,81.6,866.4,28.08,79.5,Lipote
5.94,389.1,76.8,1824.9,28.43,81.1,Orchid
6.4,361.3,78.4,1656.5,27.41,78.5,Orchid
6.07,377.6,73.8,2079.5,28.64,72.5,Orchid
6.48,407.5,75.2,1905.1,28.38,75.8,Orchid
6.06,389.5,70.8,1571.4,28.46,70.5,Orchid
6.23,389.7,78.0,1844.8,28.44,81.1,Orchid
6.31,387.7,72.2,1724.8,28.12,76.2,Orchid
5.92,399.3,77.5,1886.7,27.65,81.1,Orchid
6.18,409.1,79.5,1851.3,27.97,82.1,Orchid
5.78,363.2,76.3,1731.4,28.15,83.6,Orchid
6.15,392.2,72.9,2141.2,28.61,70.6,Orchid
