soil_ph,fertility_ec,humidity,sunlight,soil_temp,soil_moisture,label,source
5.5,628,66,6000,28.1,92,Bamboo,augmented_smote
5.5,628,66,6000,28.0,92,Bamboo,augmented_smote
5.5,628,66,6000,28.0,92,Bamboo,augmented_smote
5.5,628,66,6000,28.5,92,Bamboo,augmented_smote
5.5,628,66,6000,28.3,92,Bamboo,augmented_smote
5.2,628,66,6000,28.0,92,Bamboo,augmented_smote
5.5,628,66,6000,28.0,92,Bamboo,augmented_smote
5.5,628,66,6000,28.2,92,Bamboo,augmented_smote
5.0,628,66,6000,28.9,92,Bamboo,augmented_smote
5.5,628,66,6000,28.0,92,Bamboo,augmented_smote
5.5,628,66,6000,28.2,92,Bamboo,augmented_smote
4.4,628,65,6957,29.3,95,Bamboo,augmented_smote
5.5,628,66,6000,28.2,92,Bamboo,augmented_smote
5.5,628,66,6000,28.4,92,Bamboo,augmented_smote
5.5,628,66,6000,28.0,92,Bamboo,augmented_smote
5.5,628,66,6000,28.1,92,Bamboo,augmented_smote
5.5,628,66,6000,28.0,92,Bamboo,augmented_smote
5.2,628,66,6000,28.8,92,Bamboo,augmented_smote
5.5,628,66,6000,28.0,92,Bamboo,augmented_smote
5.5,628,66,6000,28.0,92,Bamboo,augmented_smote
5.5,628,66,6000,28.0,92,Bamboo,augmented_smote
5.5,628,66,6000,28.1,92,Bamboo,augmented_smote
5.5,628,66,6000,28.0,92,Bamboo,augmented_smote
5.5,628,66,6000,28.1,92,Bamboo,augmented_smote
5.5,628,66,6000,28.0,92,Bamboo,augmented_smote
5.5,628,66,6000,28.1,92,Bamboo,augmented_smote
5.5,628,66,6000,28.5,92,Bamboo,augmented_smote
5.5,628,66,6000,28.2,92,Bamboo,augmented_smote
5.5,628,66,6000,28.3,92,Bamboo,augmented_smote
5.5,628,66,6000,28.0,92,Bamboo,augmented_smote
5.5,628,66,6000,28.4,92,Bamboo,augmented_smote
5.5,628,66,6000,28.5,92,Bamboo,augmented_smote
5.5,628,66,6000,28.1,92,Bamboo,augmented_smote
5.5,628,66,6000,28.1,92,Bamboo,augmented_smote
5.5,628,66,6000,28.3,92,Bamboo,augmented_smote
5.4,628,66,6000,28.3,92,Bamboo,augmented_smote
5.0,628,66,6000,28.2,93,Bamboo,augmented_smote
5.5,628,66,6000,28.0,92,Bamboo,augmented_smote
5.5,628,66,6000,28.0,92,Bamboo,augmented_smote
5.5,628,66,6000,28.2,92,Bamboo,augmented_smote
5.5,628,66,6000,28.0,92,Bamboo,augmented_smote
4.2,628,65,7042,29.3,96,Bamboo,augmented_smote
5.0,628,66,6000,28.6,92,Bamboo,augmented_smote
4.6,628,66,6000,29.0,92,Bamboo,augmented_smote
5.5,628,66,6000,28.0,92,Bamboo,augmented_smote
4.5,628,66,6000,28.8,96,Bamboo,augmented_smote
5.1,628,66,6000,28.9,92,Bamboo,augmented_smote
5.5,628,66,6000,28.0,92,Bamboo,augmented_smote
5.5,628,66,6000,28.3,92,Bamboo,augmented_smote
5.5,628,66,6000,28.0,92,Bamboo,augmented_smote
5.5,628,66,6000,28.0,92,Bamboo,augmented_smote
5.5,628,66,6000,28.4,92,Bamboo,augmented_smote
5.5,628,66,6000,28.3,92,Bamboo,augmented_smote
5.5,628,66,6000,28.0,92,Bamboo,augmented_smote
4.1,628,64,7463,29.4,97,Bamboo,augmented_smote
5.0,628,66,6000,28.2,93,Bamboo,augmented_smote
5.5,628,66,6000,28.0,92,Bamboo,augmented_smote
5.5,628,66,6000,28.0,92,Bamboo,augmented_smote
5.5,628,66,6000,28.2,92,Bamboo,augmented_smote
5.5,628,66,6000,28.7,92,Bamboo,augmented_smote
5.5,628,66,6000,28.0,92,Bamboo,augmented_smote
5.5,628,66,6000,28.0,92,Bamboo,augmented_smote
5.5,628,66,6000,28.0,92,Bamboo,augmented_smote
5.7,450,80,2200,28.2,84,Sili Labuyo,augmented_smote
5.6,452,79,2200,28.4,84,Sili Labuyo,augmented_smote
6.1,528,72,2600,29.1,89,Sili Labuyo,augmented_smote
6.1,540,76,2600,29.0,90,Sili Labuyo,augmented_smote
6.1,536,75,2600,28.8,90,Sili Labuyo,augmented_smote
6.1,450,77,2328,28.5,87,Sili Labuyo,augmented_smote
6.1,508,76,2515,28.6,90,Sili Labuyo,augmented_smote
6.1,538,76,2600,28.9,90,Sili Labuyo,augmented_smote
5.6,450,79,2200,28.4,84,Sili Labuyo,augmented_smote
5.9,450,77,2283,28.6,85,Sili Labuyo,augmented_smote
5.5,485,76,2400,28.9,87,Sili Labuyo,augmented_smote
6.1,536,75,2600,29.2,90,Sili Labuyo,augmented_smote
6.1,530,74,2600,29.5,90,Sili Labuyo,augmented_smote
6.1,528,73,2600,29.2,90,Sili Labuyo,augmented_smote
6.1,450,78,2206,28.4,84,Sili Labuyo,augmented_smote
6.1,517,75,2530,28.8,90,Sili Labuyo,augmented_smote
6.1,529,73,2600,29.3,89,Sili Labuyo,augmented_smote
6.1,527,72,2600,29.1,90,Sili Labuyo,augmented_smote
6.1,450,78,2200,28.3,84,Sili Labuyo,augmented_smote
6.1,528,73,2600,29.2,90,Sili Labuyo,augmented_smote
5.6,450,79,2200,28.3,84,Sili Labuyo,augmented_smote
6.1,532,74,2600,29.4,90,Sili Labuyo,augmented_smote
6.1,540,76,2600,29.0,90,Sili Labuyo,augmented_smote
5.8,451,77,2309,28.7,85,Sili Labuyo,augmented_smote
6.1,528,73,2600,29.2,87,Sili Labuyo,augmented_smote
6.1,528,73,2600,29.2,88,Sili Labuyo,augmented_smote
6.1,529,73,2600,29.3,89,Sili Labuyo,augmented_smote
6.1,528,75,2571,28.7,90,Sili Labuyo,augmented_smote
5.5,485,76,2400,28.9,87,Sili Labuyo,augmented_smote
6.0,508,76,2492,28.8,90,Sili Labuyo,augmented_smote
6.1,526,72,2600,29.2,89,Sili Labuyo,augmented_smote
6.1,530,74,2600,29.4,90,Sili Labuyo,augmented_smote
6.1,512,75,2508,28.8,90,Sili Labuyo,augmented_smote
5.5,485,76,2400,28.9,87,Sili Labuyo,augmented_smote
6.1,526,72,2600,29.2,89,Sili Labuyo,augmented_smote
5.7,464,77,2344,28.8,86,Sili Labuyo,augmented_smote
6.1,538,76,2600,28.9,90,Sili Labuyo,augmented_smote
6.1,516,75,2525,28.8,90,Sili Labuyo,augmented_smote
5.5,485,76,2400,28.9,87,Sili Labuyo,augmented_smote
6.1,536,75,2600,28.8,90,Sili Labuyo,augmented_smote
5.7,450,80,2200,28.2,84,Sili Labuyo,augmented_smote
6.1,529,73,2600,29.2,88,Sili Labuyo,augmented_smote
6.1,540,76,2600,29.0,90,Sili Labuyo,augmented_smote
5.5,485,76,2400,28.9,87,Sili Labuyo,augmented_smote
6.0,509,76,2495,28.8,90,Sili Labuyo,augmented_smote
5.6,450,79,2200,28.4,84,Sili Labuyo,augmented_smote
5.7,450,80,2200,28.2,84,Sili Labuyo,augmented_smote
5.6,488,76,2411,28.9,87,Sili Labuyo,augmented_smote
6.1,529,73,2600,29.3,90,Sili Labuyo,augmented_smote
6.1,532,75,2589,28.7,90,Sili Labuyo,augmented_smote
6.1,533,75,2591,28.7,90,Sili Labuyo,augmented_smote
6.1,528,73,2600,29.2,90,Sili Labuyo,augmented_smote
6.1,538,76,2600,28.9,90,Sili Labuyo,augmented_smote
6.1,537,75,2600,28.8,90,Sili Labuyo,augmented_smote
6.1,527,73,2600,29.2,90,Sili Labuyo,augmented_smote
5.5,485,76,2400,28.9,87,Sili Labuyo,augmented_smote
6.1,535,75,2600,28.7,90,Sili Labuyo,augmented_smote
6.1,529,74,2600,29.5,90,Sili Labuyo,augmented_smote
6.1,529,73,2600,29.2,88,Sili Labuyo,augmented_smote
6.1,534,75,2600,29.3,90,Sili Labuyo,augmented_smote
6.1,540,76,2600,29.0,90,Sili Labuyo,augmented_smote
6.1,534,75,2600,29.3,90,Sili Labuyo,augmented_smote
6.1,536,75,2600,29.2,90,Sili Labuyo,augmented_smote
5.5,480,76,2298,28.8,87,Sili Labuyo,augmented_smote
6.1,537,75,2600,28.8,90,Sili Labuyo,augmented_smote
6.1,536,75,2600,28.8,90,Sili Labuyo,augmented_smote
6.1,526,72,2600,29.2,89,Sili Labuyo,augmented_smote
6.1,540,76,2600,29.0,90,Sili Labuyo,augmented_smote
6.1,527,72,2600,29.0,90,Sili Labuyo,augmented_smote
6.1,540,76,2600,29.0,90,Sili Labuyo,augmented_smote
6.1,535,75,2600,28.7,90,Sili Labuyo,augmented_smote
5.7,450,80,2200,28.1,84,Sili Labuyo,augmented_smote
6.1,527,72,2600,29.0,90,Sili Labuyo,augmented_smote
6.1,540,76,2600,29.0,90,Sili Labuyo,augmented_smote
6.1,535,75,2600,28.7,90,Sili Labuyo,augmented_smote
5.6,489,76,2417,28.9,88,Sili Labuyo,augmented_smote
5.5,485,76,2400,28.9,87,Sili Labuyo,augmented_smote
6.1,528,72,2600,29.1,90,Sili Labuyo,augmented_smote
6.1,470,77,2392,28.5,88,Sili Labuyo,augmented_smote
6.1,529,73,2600,29.2,87,Sili Labuyo,augmented_smote
6.1,539,76,2600,28.9,90,Sili Labuyo,augmented_smote
6.1,528,73,2600,29.2,89,Sili Labuyo,augmented_smote
5.5,485,76,2400,28.9,87,Sili Labuyo,augmented_smote
5.5,600,78,2500,29.0,95,Sweet Potato,augmented_smote
6.7,557,78,9100,29.2,95,Sweet Potato,augmented_smote
5.5,600,78,2500,29.3,95,Sweet Potato,augmented_smote
5.7,478,82,1416,27.9,91,Sweet Potato,augmented_smote
5.5,471,83,1318,27.9,90,Sweet Potato,augmented_smote
6.2,491,81,1592,27.8,92,Sweet Potato,augmented_smote
6.1,508,79,1868,28.5,92,Sweet Potato,augmented_smote
6.2,489,81,1573,27.8,92,Sweet Potato,augmented_smote
6.5,533,78,2242,28.9,94,Sweet Potato,augmented_smote
5.5,600,79,2500,28.8,95,Sweet Potato,augmented_smote
6.2,491,81,1590,27.8,92,Sweet Potato,augmented_smote
5.8,492,81,1634,28.3,91,Sweet Potato,augmented_smote
5.5,551,82,2500,28.1,92,Sweet Potato,augmented_smote
6.4,598,78,9100,29.2,95,Sweet Potato,augmented_smote
5.5,600,78,2500,29.0,95,Sweet Potato,augmented_smote
6.3,494,81,1632,27.8,92,Sweet Potato,augmented_smote
5.5,600,78,2500,29.2,95,Sweet Potato,augmented_smote
5.5,600,80,2500,28.3,95,Sweet Potato,augmented_smote
6.4,494,81,1638,27.8,92,Sweet Potato,augmented_smote
5.5,600,78,2500,29.0,95,Sweet Potato,augmented_smote
5.5,840,78,2500,29.1,95,Sweet Potato,augmented_smote
5.5,600,81,2500,28.4,95,Sweet Potato,augmented_smote
5.5,474,83,1404,27.9,90,Sweet Potato,augmented_smote
5.8,479,82,1425,27.9,91,Sweet Potato,augmented_smote
5.5,600,78,2500,29.1,95,Sweet Potato,augmented_smote
5.5,595,78,9100,28.4,93,Sweet Potato,augmented_smote
5.5,600,78,2500,29.0,95,Sweet Potato,augmented_smote
5.5,600,81,2500,28.4,95,Sweet Potato,augmented_smote
5.5,600,78,9000,28.9,95,Sweet Potato,augmented_smote
6.1,539,79,2500,28.0,93,Sweet Potato,augmented_smote
5.5,480,82,1543,27.9,90,Sweet Potato,augmented_smote
5.5,600,78,2500,29.2,95,Sweet Potato,augmented_smote
5.5,600,78,2500,28.9,95,Sweet Potato,augmented_smote
5.8,493,81,1644,28.3,91,Sweet Potato,augmented_smote
6.2,600,78,2500,29.2,95,Sweet Potato,augmented_smote
5.5,600,78,2500,28.9,95,Sweet Potato,augmented_smote
5.5,503,83,2071,28.0,91,Sweet Potato,augmented_smote
6.2,491,81,1595,27.8,92,Sweet Potato,augmented_smote
5.5,600,79,2500,28.8,95,Sweet Potato,augmented_smote
6.2,526,80,2411,27.9,93,Sweet Potato,augmented_smote
5.5,574,78,2500,28.3,93,Sweet Potato,augmented_smote
5.5,600,81,2500,28.3,94,Sweet Potato,augmented_smote
5.5,549,79,2500,28.2,92,Sweet Potato,augmented_smote
6.5,504,80,1796,28.0,93,Sweet Potato,augmented_smote
5.5,600,78,2500,28.6,95,Sweet Potato,augmented_smote
6.4,494,81,1643,27.8,92,Sweet Potato,augmented_smote
6.7,547,78,2456,29.2,95,Sweet Potato,augmented_smote
5.5,600,78,2500,28.9,95,Sweet Potato,augmented_smote
5.5,600,78,2500,29.1,95,Sweet Potato,augmented_smote
5.5,471,83,1319,27.9,90,Sweet Potato,augmented_smote
5.5,537,82,2500,28.1,92,Sweet Potato,augmented_smote
5.6,480,82,1457,28.1,91,Sweet Potato,augmented_smote
5.5,850,78,2500,28.9,95,Sweet Potato,augmented_smote
5.5,600,78,2500,29.3,95,Sweet Potato,augmented_smote
5.5,850,80,2500,28.3,95,Sweet Potato,augmented_smote
5.5,600,78,9000,28.9,95,Sweet Potato,augmented_smote
5.5,566,78,2500,28.3,93,Sweet Potato,augmented_smote
6.0,506,79,1833,28.5,92,Sweet Potato,augmented_smote
6.5,515,79,1952,28.3,93,Sweet Potato,augmented_smote
6.1,543,79,2500,28.0,93,Sweet Potato,augmented_smote
5.5,850,79,2500,28.8,95,Sweet Potato,augmented_smote
6.5,534,78,2264,28.9,94,Sweet Potato,augmented_smote
5.5,600,80,2500,28.5,95,Sweet Potato,augmented_smote
6.7,546,78,2444,29.1,95,Sweet Potato,augmented_smote
5.7,600,78,2500,29.0,95,Sweet Potato,augmented_smote
5.9,556,81,2500,28.0,94,Sweet Potato,augmented_smote
6.8,546,78,2437,29.1,95,Sweet Potato,augmented_smote
5.5,850,78,10000,29.0,95,Sweet Potato,augmented_smote
5.5,600,79,2500,28.8,95,Sweet Potato,augmented_smote
5.5,850,78,2500,29.1,95,Sweet Potato,augmented_smote
5.5,600,78,2500,29.1,95,Sweet Potato,augmented_smote
5.5,850,78,10000,29.0,95,Sweet Potato,augmented_smote
5.5,600,78,2500,28.9,95,Sweet Potato,augmented_smote
6.6,518,78,2010,28.4,93,Sweet Potato,augmented_smote
5.5,600,80,2500,28.5,95,Sweet Potato,augmented_smote
6.6,567,78,9000,29.2,95,Sweet Potato,augmented_smote
5.5,600,78,2500,28.9,95,Sweet Potato,augmented_smote
5.5,600,80,9000,28.5,95,Sweet Potato,augmented_smote
5.5,850,78,2500,28.5,94,Sweet Potato,augmented_smote
5.5,600,78,2500,28.6,95,Sweet Potato,augmented_smote
6.1,537,79,2500,28.0,93,Sweet Potato,augmented_smote
5.8,480,82,1443,27.9,91,Sweet Potato,augmented_smote
5.5,600,78,2500,28.9,95,Sweet Potato,augmented_smote
5.5,840,78,2500,29.3,95,Sweet Potato,augmented_smote
5.5,600,78,2500,29.0,95,Sweet Potato,augmented_smote
5.5,840,78,10000,29.2,95,Sweet Potato,augmented_smote
5.5,600,80,2500,28.3,95,Sweet Potato,augmented_smote
5.5,850,78,10000,28.5,95,Sweet Potato,augmented_smote
5.5,840,80,2500,28.3,95,Sweet Potato,augmented_smote
5.5,830,78,2500,29.3,95,Sweet Potato,augmented_smote
5.5,600,80,9000,28.4,95,Sweet Potato,augmented_smote
5.5,840,78,2500,29.3,95,Sweet Potato,augmented_smote
5.5,600,78,2500,29.1,95,Sweet Potato,augmented_smote
5.5,850,80,2500,28.4,95,Sweet Potato,augmented_smote
5.5,600,78,10000,28.9,95,Sweet Potato,augmented_smote
6.3,439,78,2130,28.3,83,Katuray,augmented_smote
6.5,406,79,2000,28.0,84,Katuray,augmented_smote
6.8,406,79,2000,28.1,84,Katuray,augmented_smote
6.5,448,78,2073,28.2,83,Katuray,augmented_smote
6.5,406,79,2000,28.1,84,Katuray,augmented_smote
6.4,409,78,2125,28.3,83,Katuray,augmented_smote
6.5,406,79,2000,28.1,84,Katuray,augmented_smote
6.5,406,79,2000,28.1,84,Katuray,augmented_smote
6.5,447,79,2026,28.2,84,Katuray,augmented_smote
6.3,439,78,2137,28.3,83,Katuray,augmented_smote
6.5,408,78,2067,28.2,83,Katuray,augmented_smote
6.5,407,79,2008,28.1,84,Katuray,augmented_smote
6.5,408,78,2072,28.2,83,Katuray,augmented_smote
6.4,448,78,2076,28.2,83,Katuray,augmented_smote
6.2,410,78,2175,28.4,83,Katuray,augmented_smote
6.5,408,78,2051,28.2,83,Katuray,augmented_smote
5.5,406,79,2000,28.1,84,Katuray,augmented_smote
6.5,425,79,2000,28.0,84,Katuray,augmented_smote
5.7,447,79,2011,28.1,84,Katuray,augmented_smote
5.5,407,79,2027,28.2,84,Katuray,augmented_smote
6.3,409,78,2166,28.4,83,Katuray,augmented_smote
6.5,406,79,2000,28.1,84,Katuray,augmented_smote
6.2,430,78,2183,28.4,83,Katuray,augmented_smote
6.5,446,79,2000,28.1,84,Katuray,augmented_smote
6.4,408,78,2101,28.3,83,Katuray,augmented_smote
6.5,405,79,2000,28.0,84,Katuray,augmented_smote
6.5,457,79,2041,28.2,84,Katuray,augmented_smote
6.3,429,78,2155,28.3,83,Katuray,augmented_smote
6.8,407,79,2040,28.2,84,Katuray,augmented_smote
6.5,408,78,2074,28.2,83,Katuray,augmented_smote
6.4,408,78,2080,28.2,83,Katuray,augmented_smote
6.2,450,78,2197,28.4,83,Katuray,augmented_smote
6.3,429,78,2134,28.3,83,Katuray,augmented_smote
6.8,410,78,2197,28.4,83,Katuray,augmented_smote
6.2,410,78,2198,28.4,83,Katuray,augmented_smote
6.2,410,78,2189,28.4,83,Katuray,augmented_smote
6.8,456,79,2000,28.0,84,Katuray,augmented_smote
6.3,409,78,2143,28.3,83,Katuray,augmented_smote
6.3,409,78,2149,28.3,83,Katuray,augmented_smote
6.4,418,78,2100,28.3,83,Katuray,augmented_smote
6.5,407,79,2047,28.2,84,Katuray,augmented_smote
6.5,405,79,2000,28.0,84,Katuray,augmented_smote
6.8,459,78,2137,28.3,83,Katuray,augmented_smote
6.5,406,79,2000,28.1,84,Katuray,augmented_smote
6.3,440,78,2172,28.4,83,Katuray,augmented_smote
6.5,406,79,2000,28.1,84,Katuray,augmented_smote
6.2,410,78,2196,28.4,83,Katuray,augmented_smote
6.8,450,78,2178,28.4,83,Katuray,augmented_smote
6.3,459,78,2160,28.3,83,Katuray,augmented_smote
6.2,410,78,2197,28.4,83,Katuray,augmented_smote
6.5,406,79,2000,28.1,84,Katuray,augmented_smote
6.5,406,79,2000,28.1,84,Katuray,augmented_smote
6.8,456,79,2000,28.1,84,Katuray,augmented_smote
6.5,408,78,2056,28.2,83,Katuray,augmented_smote
6.5,385,79,2000,28.0,84,Katuray,augmented_smote
6.4,409,78,2120,28.3,83,Katuray,augmented_smote
6.3,459,78,2130,28.3,83,Katuray,augmented_smote
6.3,370,78,2174,28.4,83,Katuray,augmented_smote
6.8,407,79,2000,28.1,84,Katuray,augmented_smote
6.4,408,78,2085,28.2,83,Katuray,augmented_smote
6.5,407,79,2000,28.1,84,Katuray,augmented_smote
6.8,376,79,2000,28.1,84,Katuray,augmented_smote
5.5,456,79,2000,28.1,84,Katuray,augmented_smote
6.4,408,78,2084,28.2,83,Katuray,augmented_smote
5.7,406,79,2000,28.1,84,Katuray,augmented_smote
5.5,376,79,2000,28.1,84,Katuray,augmented_smote
6.5,488,79,2000,28.0,84,Katuray,augmented_smote
6.8,457,79,2018,28.2,84,Katuray,augmented_smote
6.5,407,79,2022,28.2,84,Katuray,augmented_smote
6.7,405,79,2000,28.0,84,Katuray,augmented_smote
6.3,499,78,2125,28.3,83,Katuray,augmented_smote
6.8,487,79,2043,28.2,84,Katuray,augmented_smote
6.7,457,79,2017,28.2,84,Katuray,augmented_smote
6.7,407,79,2009,28.1,84,Katuray,augmented_smote
6.5,486,79,2000,28.1,84,Katuray,augmented_smote
6.3,409,78,2136,28.3,83,Katuray,augmented_smote
6.5,455,79,2000,28.0,84,Katuray,augmented_smote
6.8,496,79,2000,28.1,84,Katuray,augmented_smote
6.5,406,79,2000,28.1,84,Katuray,augmented_smote
6.8,405,79,2000,28.0,84,Katuray,augmented_smote
6.5,455,79,2000,28.0,84,Katuray,augmented_smote
6.4,408,78,2081,28.2,83,Katuray,augmented_smote
6.5,405,79,2000,28.0,84,Katuray,augmented_smote
6.5,408,78,2069,28.2,83,Katuray,augmented_smote
6.2,410,78,2187,28.4,83,Katuray,augmented_smote
6.3,409,78,2148,28.3,83,Katuray,augmented_smote
6.9,457,79,2016,28.2,84,Katuray,augmented_smote
6.5,406,79,2000,28.0,84,Katuray,augmented_smote
6.5,496,79,2000,28.1,84,Katuray,augmented_smote
6.3,409,78,2154,28.3,83,Katuray,augmented_smote
6.5,407,79,2001,28.1,84,Katuray,augmented_smote
6.5,405,79,2000,28.0,84,Katuray,augmented_smote
6.5,456,79,2000,28.1,84,Katuray,augmented_smote
6.3,489,78,2139,28.3,83,Katuray,augmented_smote
6.5,408,78,2071,28.2,83,Katuray,augmented_smote
6.4,378,78,2079,28.2,83,Katuray,augmented_smote
6.5,407,79,2030,28.2,84,Katuray,augmented_smote
6.4,378,78,2095,28.3,83,Katuray,augmented_smote
5.8,445,82,1280,27.7,86,Kulo,augmented_smote
6.2,440,80,1280,28.0,84,Kulo,augmented_smote
5.2,500,80,1280,28.5,93,Kulo,augmented_smote
5.7,461,83,1141,27.5,88,Kulo,augmented_smote
5.8,440,80,1274,28.1,84,Kulo,augmented_smote
6.2,440,80,1280,28.2,84,Kulo,augmented_smote
5.5,494,81,1280,27.7,90,Kulo,augmented_smote
6.2,440,80,1280,27.9,85,Kulo,augmented_smote
5.2,500,80,1280,28.3,93,Kulo,augmented_smote
6.2,440,80,1280,28.0,84,Kulo,augmented_smote
5.2,500,80,1280,29.3,93,Kulo,augmented_smote
5.7,440,82,987,27.8,84,Kulo,augmented_smote
5.7,470,84,1050,27.4,89,Kulo,augmented_smote
5.2,500,80,1280,29.1,92,Kulo,augmented_smote
5.2,500,80,1280,29.3,93,Kulo,augmented_smote
6.2,440,80,1280,28.0,84,Kulo,augmented_smote
5.9,440,81,1094,28.0,84,Kulo,augmented_smote
5.7,440,82,982,27.8,84,Kulo,augmented_smote
5.2,500,80,1280,29.4,93,Kulo,augmented_smote
6.2,440,80,1280,28.2,84,Kulo,augmented_smote
6.1,447,82,1280,27.6,87,Kulo,augmented_smote
6.1,440,80,1280,28.3,84,Kulo,augmented_smote
5.9,440,80,1280,27.9,84,Kulo,augmented_smote
5.7,470,84,1050,27.4,89,Kulo,augmented_smote
5.7,440,81,1045,28.0,84,Kulo,augmented_smote
6.2,440,81,1280,27.7,86,Kulo,augmented_smote
5.7,440,82,986,27.8,84,Kulo,augmented_smote
6.2,440,80,1280,27.9,85,Kulo,augmented_smote
6.0,440,80,1203,28.0,84,Kulo,augmented_smote
6.2,440,80,1280,28.2,84,Kulo,augmented_smote
6.2,440,82,1280,27.7,87,Kulo,augmented_smote
6.2,440,80,1280,28.0,84,Kulo,augmented_smote
5.8,464,84,1133,27.5,89,Kulo,augmented_smote
6.0,440,80,1280,28.2,84,Kulo,augmented_smote
5.9,440,80,1280,28.2,84,Kulo,augmented_smote
5.9,440,81,1280,27.7,85,Kulo,augmented_smote
5.2,500,80,1280,28.0,92,Kulo,augmented_smote
6.2,440,80,1280,28.1,84,Kulo,augmented_smote
5.7,444,82,999,27.7,84,Kulo,augmented_smote
6.2,440,80,1280,28.1,84,Kulo,augmented_smote
5.2,500,80,1280,28.7,88,Kulo,augmented_smote
5.2,500,80,1280,29.5,93,Kulo,augmented_smote
5.7,462,84,1035,27.5,88,Kulo,augmented_smote
5.4,500,80,1280,27.8,91,Kulo,augmented_smote
5.2,500,80,1280,29.4,93,Kulo,augmented_smote
5.2,500,80,1280,29.2,93,Kulo,augmented_smote
5.2,494,80,1280,28.8,87,Kulo,augmented_smote
5.5,485,82,1280,27.6,90,Kulo,augmented_smote
5.2,500,80,1280,28.1,92,Kulo,augmented_smote
6.2,440,80,1280,27.9,85,Kulo,augmented_smote
6.2,440,80,1280,27.8,85,Kulo,augmented_smote
6.2,440,80,1280,28.1,84,Kulo,augmented_smote
6.2,440,80,1280,28.2,84,Kulo,augmented_smote
5.5,460,80,1280,28.6,84,Kulo,augmented_smote
5.2,500,80,1280,29.4,93,Kulo,augmented_smote
5.7,457,83,1023,27.6,87,Kulo,augmented_smote
5.7,470,84,1051,27.4,89,Kulo,augmented_smote
5.3,500,80,1280,27.9,91,Kulo,augmented_smote
5.9,440,80,1280,27.9,84,Kulo,augmented_smote
5.7,440,81,951,28.0,84,Kulo,augmented_smote
5.7,468,84,1070,27.4,89,Kulo,augmented_smote
6.2,440,80,1280,27.8,85,Kulo,augmented_smote
5.2,500,80,1280,28.9,92,Kulo,augmented_smote
5.7,440,82,975,27.9,84,Kulo,augmented_smote
5.2,491,80,1280,28.8,87,Kulo,augmented_smote
5.3,500,80,1280,27.9,91,Kulo,augmented_smote
5.6,440,80,1179,28.0,84,Kulo,augmented_smote
5.7,440,82,991,27.8,84,Kulo,augmented_smote
5.2,500,80,1280,29.1,93,Kulo,augmented_smote
5.7,472,84,1125,27.4,89,Kulo,augmented_smote
5.2,500,80,1280,29.2,93,Kulo,augmented_smote
6.2,440,82,1280,27.7,87,Kulo,augmented_smote
6.2,440,80,1280,28.0,84,Kulo,augmented_smote
6.0,440,80,1280,28.2,84,Kulo,augmented_smote
5.8,446,82,1280,27.7,86,Kulo,augmented_smote
6.2,440,80,1280,28.0,84,Kulo,augmented_smote
5.5,493,81,1280,27.7,90,Kulo,augmented_smote
6.2,442,82,1280,27.7,87,Kulo,augmented_smote
5.2,500,80,1280,29.1,93,Kulo,augmented_smote
5.7,470,84,1050,27.4,89,Kulo,augmented_smote
5.2,500,80,1280,29.2,93,Kulo,augmented_smote
5.3,500,80,1280,28.8,92,Kulo,augmented_smote
6.0,440,80,1280,28.0,84,Kulo,augmented_smote
5.7,452,83,1013,27.6,86,Kulo,augmented_smote
5.7,440,81,953,28.0,84,Kulo,augmented_smote
6.0,470,80,1280,28.4,88,Kulo,augmented_smote
5.5,449,80,1280,28.2,84,Kulo,augmented_smote
5.7,440,81,974,28.0,84,Kulo,augmented_smote
5.8,454,82,1210,27.6,87,Kulo,augmented_smote
5.9,440,80,1280,27.8,84,Kulo,augmented_smote
6.2,440,80,1280,27.9,85,Kulo,augmented_smote
5.4,500,80,1280,27.8,91,Kulo,augmented_smote
5.2,500,80,1280,29.4,93,Kulo,augmented_smote
5.7,449,83,1008,27.7,85,Kulo,augmented_smote
5.5,495,78,1255,28.7,88,Lipote,augmented_smote
5.7,450,81,1020,28.0,80,Lipote,augmented_smote
5.6,465,78,845,28.6,83,Lipote,augmented_smote
5.7,420,80,1101,28.1,81,Lipote,augmented_smote
5.7,420,80,1255,28.2,81,Lipote,augmented_smote
5.6,450,80,1255,28.3,82,Lipote,augmented_smote
5.5,471,78,875,28.7,83,Lipote,augmented_smote
5.7,420,80,875,28.2,82,Lipote,augmented_smote
5.5,425,78,1255,28.9,83,Lipote,augmented_smote
5.7,425,81,1024,28.0,80,Lipote,augmented_smote
5.7,421,81,1090,28.1,81,Lipote,augmented_smote
5.6,420,79,1255,28.3,88,Lipote,augmented_smote
5.6,450,79,1255,28.4,83,Lipote,augmented_smote
5.7,490,81,1064,28.1,81,Lipote,augmented_smote
5.6,450,79,845,28.4,83,Lipote,augmented_smote
5.6,451,79,901,28.4,83,Lipote,augmented_smote
5.7,450,80,845,28.1,81,Lipote,augmented_smote
5.6,450,79,1255,28.3,82,Lipote,augmented_smote
5.6,452,79,1255,28.4,83,Lipote,augmented_smote
5.7,450,80,1255,28.2,82,Lipote,augmented_smote
5.5,480,78,901,28.8,83,Lipote,augmented_smote
5.7,490,80,1118,28.1,81,Lipote,augmented_smote
5.6,495,79,901,28.3,82,Lipote,augmented_smote
5.6,480,79,1255,28.3,82,Lipote,augmented_smote
5.6,450,79,901,28.3,82,Lipote,augmented_smote
